Date,Adj Close_SAN.MC,Close_SAN.MC,Dividends_SAN.MC,High_SAN.MC,Low_SAN.MC,Open_SAN.MC,Stock Splits_SAN.MC,Volume_SAN.MC,tasa_interes,inflacion,PIB,desempleo,tipo_cambio,liquidez_M2,materias_primas,politica_monetaria,sentimiento_global,inflacion_eurozona,desempleo_espana,"('VIX', '^VIX')"
2003-06-04,1.8586045503616333,6.075817108154297,0.0,6.127747058868408,5.997921943664551,6.075817108154297,0.0,27094775,1.26,182.9,14743.567,6.1,1.1708,5965.3,63.1125094945253,3.57,6.7,81.1,11.5,20.6200008392334
2003-06-05,1.8347769975662231,5.997921943664551,0.0,6.136402130126953,5.954647064208984,5.997921943664551,0.0,59766307,1.26,182.9,14743.567,6.1,1.187,5965.3,63.1125094945253,3.57,6.58,81.1,11.5,20.829999923706055
2003-06-06,1.9036136865615845,6.222951889038086,0.0,6.222951889038086,6.041196823120117,6.222951889038086,0.0,40652813,1.26,182.9,14743.567,6.1,1.1695,5965.3,63.1125094945253,3.57,6.48,81.1,11.5,21.25
2003-06-09,1.8797852993011475,6.145057201385498,0.0,6.205642223358154,6.084472179412842,6.145057201385498,0.0,27867222,1.26,182.9,14743.567,6.1,1.1743,5965.3,63.1125094945253,3.57,6.51,81.1,11.5,22.149999618530273
2003-06-10,1.9221466779708862,6.283536911010742,0.0,6.283536911010742,6.084472179412842,6.283536911010742,0.0,31963194,1.26,182.9,14743.567,6.1,1.1686,5965.3,63.1125094945253,3.57,6.58,81.1,11.5,20.639999389648438
2003-06-11,1.983041763305664,6.482602119445801,0.0,6.482602119445801,6.214296817779541,6.482602119445801,0.0,45746145,1.26,182.9,14743.567,6.1,1.1764,5965.3,63.1125094945253,3.57,6.5,81.1,11.5,20.209999084472656
2003-06-12,2.0386404991149902,6.6643571853637695,0.0,6.7335968017578125,6.473947048187256,6.6643571853637695,0.0,44124587,1.26,182.9,14743.567,6.1,1.1767,5965.3,63.1125094945253,3.57,6.48,81.1,11.5,20.40999984741211
2003-06-13,2.0518789291381836,6.707632064819336,0.0,6.83745813369751,6.560496807098389,6.707632064819336,0.0,35943176,1.26,182.9,14743.567,6.1,1.183,5965.3,63.1125094945253,3.57,6.46,81.1,11.5,20.65999984741211
2003-06-16,2.104830265045166,6.880733013153076,0.0,6.880733013153076,6.586462020874023,6.880733013153076,0.0,51469461,1.26,182.9,14743.567,6.1,1.1843,5965.3,63.1125094945253,3.57,6.31,81.1,11.5,20.219999313354492
2003-06-17,2.120716094970703,6.9326629638671875,0.0,7.010558128356934,6.83745813369751,6.9326629638671875,0.0,50706994,1.26,182.9,14743.567,6.1,1.1812,5965.3,63.1125094945253,3.57,6.14,81.1,11.5,20.010000228881836
2003-06-18,2.118068218231201,6.924007892608643,0.0,6.993247985839844,6.863422870635986,6.924007892608643,0.0,41769725,1.26,182.9,14743.567,6.1,1.171,5965.3,63.1125094945253,3.57,6.04,81.1,11.5,19.760000228881836
2003-06-19,2.0439364910125732,6.681666851043701,0.0,6.889388084411621,6.62973690032959,6.681666851043701,0.0,52307764,1.26,182.9,14743.567,6.1,1.1678,5965.3,63.1125094945253,3.57,6.09,81.1,11.5,19.799999237060547
2003-06-20,2.118068218231201,6.924007892608643,0.0,6.924007892608643,6.586462020874023,6.924007892608643,0.0,63102839,1.26,182.9,14743.567,6.1,1.1616,5965.3,63.1125094945253,3.57,6.07,81.1,11.5,19.139999389648438
2003-06-23,2.0439364910125732,6.681666851043701,0.0,6.846113204956055,6.638391971588135,6.681666851043701,0.0,57119262,1.26,182.9,14743.567,6.1,1.1548,5965.3,63.1125094945253,3.57,6.21,81.1,11.5,20.579999923706055
2003-06-24,2.017460346221924,6.595117092132568,0.0,6.7335968017578125,6.586462020874023,6.595117092132568,0.0,42407991,1.26,182.9,14743.567,6.1,1.1498,5965.3,63.1125094945253,3.57,6.29,81.1,11.5,20.75
2003-06-25,2.0492310523986816,6.698976993560791,0.0,6.724942207336426,6.586462020874023,6.698976993560791,0.0,52916914,1.26,182.9,14743.567,6.1,1.1592,5965.3,63.1125094945253,3.57,6.15,81.1,11.5,20.809999465942383
2003-06-26,2.057173490524292,6.724942207336426,0.0,6.759562969207764,6.603772163391113,6.724942207336426,0.0,46489793,1.26,182.9,14743.567,6.1,1.1429,5965.3,63.1125094945253,3.57,6.03,81.1,11.5,19.399999618530273
2003-06-27,2.0915935039520264,6.83745813369751,0.0,6.846113204956055,6.681666851043701,6.83745813369751,0.0,41825091,1.26,182.9,14743.567,6.1,1.1423,5965.3,63.1125094945253,3.57,6.03,81.1,11.5,19.15999984741211
2003-06-30,2.0201079845428467,6.603772163391113,0.0,6.889388084411621,6.595117092132568,6.603772163391113,0.0,81328412,1.26,182.9,14743.567,6.1,1.1502,5965.3,63.1125094945253,3.57,6.13,81.1,11.5,19.520000457763672
2003-07-01,1.9698028564453125,6.439326763153076,0.0,6.716287136077881,6.439326763153076,6.439326763153076,0.0,56523505,1.01,183.7,14988.782,6.2,1.158,6049.1,64.076432809127,3.98,6.15,80.98,11.6,19.459999084472656
2003-07-02,2.022754669189453,6.612427234649658,0.0,6.681666851043701,6.560496807098389,6.612427234649658,0.0,54260266,1.01,183.7,14988.782,6.2,1.1524,6049.1,64.076432809127,3.98,6.18,80.98,11.6,19.030000686645508
2003-07-03,2.041287899017334,6.673011779785156,0.0,6.716287136077881,6.560496807098389,6.673011779785156,0.0,39785958,1.01,183.7,14988.782,6.2,1.1503,6049.1,64.076432809127,3.98,6.11,80.98,11.6,19.389999389648438
2003-07-04,2.0465826988220215,6.690321922302246,0.0,6.724942207336426,6.612427234649658,6.690321922302246,0.0,63683547,1.01,183.7,14988.782,6.2,1.1503,6049.1,64.076432809127,3.98,6.11,80.98,11.6,19.389999389648438
2003-07-07,2.107477903366089,6.889388084411621,0.0,6.924007892608643,6.724942207336426,6.889388084411621,0.0,85821162,1.01,183.7,14988.782,6.2,1.1341,6049.1,64.076432809127,3.98,6.05,80.98,11.6,20.059999465942383
2003-07-08,2.1339542865753174,6.975937843322754,0.0,6.984592914581299,6.854767799377441,6.975937843322754,0.0,115113707,1.01,183.7,14988.782,6.2,1.1265,6049.1,64.076432809127,3.98,5.97,80.98,11.6,19.479999542236328
2003-07-09,2.088944673538208,6.828803062438965,0.0,6.993247985839844,6.750906944274902,6.828803062438965,0.0,35567396,1.01,183.7,14988.782,6.2,1.1311,6049.1,64.076432809127,3.98,5.97,80.98,11.6,18.93000030517578
2003-07-10,2.059821844100952,6.7335968017578125,0.0,6.82014799118042,6.724942207336426,6.7335968017578125,0.0,28868587,1.01,183.7,14988.782,6.2,1.139,6049.1,64.076432809127,3.98,6.0,80.98,11.6,19.190000534057617
2003-07-11,2.1313061714172363,6.967282772064209,0.0,6.967282772064209,6.6643571853637695,6.967282772064209,0.0,31709804,1.01,183.7,14988.782,6.2,1.1304,6049.1,64.076432809127,3.98,6.05,80.98,11.6,18.469999313354492
2003-07-14,2.1471917629241943,7.0192131996154785,0.0,7.0538330078125,6.906698226928711,7.0192131996154785,0.0,31820117,1.01,183.7,14988.782,6.2,1.1298,6049.1,64.076432809127,3.98,5.94,80.98,11.6,19.59000015258789
2003-07-15,2.1445441246032715,7.010558128356934,0.0,7.07114315032959,6.915352821350098,7.010558128356934,0.0,40070071,1.01,183.7,14988.782,6.2,1.1233,6049.1,64.076432809127,3.98,5.73,80.98,11.6,19.549999237060547
2003-07-16,2.1127731800079346,6.906698226928711,0.0,7.07114315032959,6.898043155670166,6.906698226928711,0.0,36309770,1.01,183.7,14988.782,6.2,1.1209,6049.1,64.076432809127,3.98,5.76,80.98,11.6,19.760000228881836
2003-07-17,2.104830265045166,6.880733013153076,0.0,6.915352821350098,6.768218040466309,6.880733013153076,0.0,105040534,1.01,183.7,14988.782,6.2,1.1164,6049.1,64.076432809127,3.98,5.75,80.98,11.6,20.219999313354492
2003-07-18,2.081002950668335,6.80283784866333,0.0,6.880733013153076,6.750906944274902,6.80283784866333,0.0,37711047,1.01,183.7,14988.782,6.2,1.1239,6049.1,64.076432809127,3.98,5.76,80.98,11.6,19.110000610351562
2003-07-21,2.041287899017334,6.673011779785156,0.0,6.880733013153076,6.62973690032959,6.673011779785156,0.0,203319255,1.01,183.7,14988.782,6.2,1.1346,6049.1,64.076432809127,3.98,5.59,80.98,11.6,19.780000686645508
2003-07-22,2.0465826988220215,6.690321922302246,0.0,6.759562969207764,6.64704704284668,6.690321922302246,0.0,20892442,1.01,183.7,14988.782,6.2,1.1325,6049.1,64.076432809127,3.98,5.66,80.98,11.6,19.170000076293945
2003-07-23,2.0386404991149902,6.6643571853637695,0.0,6.7768731117248535,6.612427234649658,6.6643571853637695,0.0,28444569,1.01,183.7,14988.782,6.2,1.1484,6049.1,64.076432809127,3.98,5.72,80.98,11.6,18.639999389648438
2003-07-24,2.094241142272949,6.846113204956055,0.0,6.846113204956055,6.64704704284668,6.846113204956055,0.0,34462988,1.01,183.7,14988.782,6.2,1.1441,6049.1,64.076432809127,3.98,5.7,80.98,11.6,18.600000381469727
2003-07-25,2.0651161670684814,6.750906944274902,0.0,6.83745813369751,6.690321922302246,6.750906944274902,0.0,47524227,1.01,183.7,14988.782,6.2,1.1513,6049.1,64.076432809127,3.98,5.73,80.98,11.6,17.75
2003-07-28,2.1260108947753906,6.949973106384277,0.0,6.949973106384277,6.83745813369751,6.949973106384277,0.0,48392575,1.01,183.7,14988.782,6.2,1.1497,6049.1,64.076432809127,3.98,5.65,80.98,11.6,18.360000610351562
2003-07-29,2.078354835510254,6.794182777404785,0.0,7.001903057098389,6.707632064819336,6.794182777404785,0.0,127042141,1.01,183.7,14988.782,6.2,1.1466,6049.1,64.076432809127,3.98,5.63,80.98,11.6,18.670000076293945
2003-07-30,2.094241142272949,6.846113204956055,0.0,6.846113204956055,6.759562969207764,6.846113204956055,0.0,45391456,1.01,183.7,14988.782,6.2,1.1367,6049.1,64.076432809127,3.98,5.83,80.98,11.6,18.850000381469727
2003-07-31,2.118068218231201,6.924007892608643,0.0,6.924007892608643,6.7768731117248535,6.924007892608643,0.0,53696819,1.01,183.7,14988.782,6.2,1.1231,6049.1,64.076432809127,3.98,5.67,80.98,11.6,19.489999771118164
2003-08-01,2.1013593673706055,6.80283784866333,0.067076,6.941318035125732,6.742251873016357,6.80283784866333,0.0,56294190,1.03,184.5,14988.782,6.1,1.1252,6107.1,64.076432809127,4.45,5.77,81.1,11.5,20.75
2003-08-04,2.0772969722747803,6.724942207336426,0.0,6.83745813369751,6.673011779785156,6.724942207336426,0.0,186839792,1.03,184.5,14988.782,6.1,1.1337,6107.1,64.076432809127,4.45,5.84,81.1,11.5,21.270000457763672
2003-08-05,2.0799713134765625,6.7335968017578125,0.0,6.785528182983398,6.673011779785156,6.7335968017578125,0.0,103357908,1.03,184.5,14988.782,6.1,1.1349,6107.1,64.076432809127,4.45,5.8,81.1,11.5,22.68000030517578
2003-08-06,2.0398688316345215,6.603772163391113,0.0,6.6643571853637695,6.534532070159912,6.603772163391113,0.0,50361446,1.03,184.5,14988.782,6.1,1.1357,6107.1,64.076432809127,4.45,6.06,81.1,11.5,21.5
2003-08-07,2.0211539268493652,6.543187141418457,0.0,6.64704704284668,6.491257190704346,6.543187141418457,0.0,36488090,1.03,184.5,14988.782,6.1,1.139,6107.1,64.076432809127,4.45,6.15,81.1,11.5,20.260000228881836
2003-08-08,2.0371954441070557,6.595117092132568,0.0,6.716287136077881,6.551842212677002,6.595117092132568,0.0,29929565,1.03,184.5,14988.782,6.1,1.1321,6107.1,64.076432809127,4.45,6.13,81.1,11.5,19.59000015258789
2003-08-11,2.050562858581543,6.638391971588135,0.0,6.6643571853637695,6.586462020874023,6.638391971588135,0.0,57065663,1.03,184.5,14988.782,6.1,1.1349,6107.1,64.076432809127,4.45,6.08,81.1,11.5,19.75
2003-08-12,2.0906646251678467,6.768218040466309,0.0,6.768218040466309,6.638391971588135,6.768218040466309,0.0,79930895,1.03,184.5,14988.782,6.1,1.1304,6107.1,64.076432809127,4.45,6.13,81.1,11.5,17.940000534057617
2003-08-13,2.0799713134765625,6.7335968017578125,0.0,6.82014799118042,6.673011779785156,6.7335968017578125,0.0,38888078,1.03,184.5,14988.782,6.1,1.1317,6107.1,64.076432809127,4.45,5.99,81.1,11.5,18.770000457763672
2003-08-14,2.1174004077911377,6.854767799377441,0.0,6.854767799377441,6.716287136077881,6.854767799377441,0.0,41186285,1.03,184.5,14988.782,6.1,1.1249,6107.1,64.076432809127,4.45,6.06,81.1,11.5,18.469999313354492
2003-08-15,2.1174004077911377,6.854767799377441,0.0,6.854767799377441,6.854767799377441,6.854767799377441,0.0,0,1.03,184.5,14988.782,6.1,1.1255,6107.1,64.076432809127,4.45,6.07,81.1,11.5,18.270000457763672
2003-08-18,2.1174004077911377,6.854767799377441,0.0,6.915352821350098,6.811492919921875,6.854767799377441,0.0,30052322,1.03,184.5,14988.782,6.1,1.1138,6107.1,64.076432809127,4.45,6.05,81.1,11.5,18.18000030517578
2003-08-19,2.1147265434265137,6.846113204956055,0.0,6.906698226928711,6.768218040466309,6.846113204956055,0.0,27691976,1.03,184.5,14988.782,6.1,1.1117,6107.1,64.076432809127,4.45,5.98,81.1,11.5,17.860000610351562
2003-08-20,2.0986857414245605,6.794182777404785,0.0,6.846113204956055,6.750906944274902,6.794182777404785,0.0,60687868,1.03,184.5,14988.782,6.1,1.1104,6107.1,64.076432809127,4.45,5.81,81.1,11.5,17.81999969482422
2003-08-21,2.0986857414245605,6.794182777404785,0.0,6.846113204956055,6.7768731117248535,6.794182777404785,0.0,23216021,1.03,184.5,14988.782,6.1,1.0976,6107.1,64.076432809127,4.45,5.61,81.1,11.5,17.84000015258789
2003-08-22,2.0986857414245605,6.794182777404785,0.0,6.83745813369751,6.759562969207764,6.794182777404785,0.0,73428231,1.03,184.5,14988.782,6.1,1.0871,6107.1,64.076432809127,4.45,5.62,81.1,11.5,18.549999237060547
2003-08-25,2.0879921913146973,6.759562969207764,0.0,6.7768731117248535,6.7335968017578125,6.759562969207764,0.0,14721410,1.03,184.5,14988.782,6.1,1.0892,6107.1,64.076432809127,4.45,5.53,81.1,11.5,19.530000686645508
2003-08-26,2.0826447010040283,6.742251873016357,0.0,6.82014799118042,6.707632064819336,6.742251873016357,0.0,20773234,1.03,184.5,14988.782,6.1,1.0893,6107.1,64.076432809127,4.45,5.55,81.1,11.5,19.489999771118164
2003-08-27,2.0986857414245605,6.794182777404785,0.0,6.83745813369751,6.716287136077881,6.794182777404785,0.0,26292146,1.03,184.5,14988.782,6.1,1.0906,6107.1,64.076432809127,4.45,5.45,81.1,11.5,19.1299991607666
2003-08-28,2.0986857414245605,6.794182777404785,0.0,6.828803062438965,6.742251873016357,6.794182777404785,0.0,29925815,1.03,184.5,14988.782,6.1,1.0896,6107.1,64.076432809127,4.45,5.5,81.1,11.5,18.479999542236328
2003-08-29,2.0772969722747803,6.724942207336426,0.0,6.82014799118042,6.707632064819336,6.724942207336426,0.0,29953184,1.03,184.5,14988.782,6.1,1.0986,6107.1,64.076432809127,4.45,5.43,81.1,11.5,18.6299991607666
2003-09-01,2.1013593673706055,6.80283784866333,0.0,6.811492919921875,6.742251873016357,6.80283784866333,0.0,20472035,1.01,185.1,14988.782,6.1,1.0986,6079.7,64.076432809127,4.27,5.46,81.39,11.5,18.6299991607666
2003-09-02,2.1013593673706055,6.80283784866333,0.0,6.828803062438965,6.724942207336426,6.80283784866333,0.0,24588821,1.01,185.1,14988.782,6.1,1.0872,6079.7,64.076432809127,4.27,5.19,81.39,11.5,19.020000457763672
2003-09-03,2.112053394317627,6.83745813369751,0.0,6.863422870635986,6.811492919921875,6.83745813369751,0.0,44906109,1.01,185.1,14988.782,6.1,1.0845,6079.7,64.076432809127,4.27,5.16,81.39,11.5,19.440000534057617
2003-09-04,2.1200737953186035,6.863422870635986,0.0,6.863422870635986,6.794182777404785,6.863422870635986,0.0,29940597,1.01,185.1,14988.782,6.1,1.0899,6079.7,64.076432809127,4.27,5.25,81.39,11.5,18.709999084472656
2003-09-05,2.1147265434265137,6.846113204956055,0.0,6.872077941894531,6.811492919921875,6.846113204956055,0.0,26731187,1.01,185.1,14988.782,6.1,1.1073,6079.7,64.076432809127,4.27,5.42,81.39,11.5,18.170000076293945
2003-09-08,2.1334409713745117,6.906698226928711,0.0,6.924007892608643,6.82014799118042,6.906698226928711,0.0,31276501,1.01,185.1,14988.782,6.1,1.1124,6079.7,64.076432809127,4.27,5.35,81.39,11.5,18.260000228881836
2003-09-09,2.1147265434265137,6.846113204956055,0.0,6.958628177642822,6.811492919921875,6.846113204956055,0.0,28482267,1.01,185.1,14988.782,6.1,1.119,6079.7,64.076432809127,4.27,5.34,81.39,11.5,18.850000381469727
2003-09-10,2.0879921913146973,6.759562969207764,0.0,6.854767799377441,6.724942207336426,6.759562969207764,0.0,45414910,1.01,185.1,14988.782,6.1,1.1195,6079.7,64.076432809127,4.27,5.42,81.39,11.5,20.010000228881836
2003-09-11,2.0772969722747803,6.724942207336426,0.0,6.80283784866333,6.698976993560791,6.724942207336426,0.0,19650825,1.01,185.1,14988.782,6.1,1.1186,6079.7,64.076432809127,4.27,5.36,81.39,11.5,19.25
2003-09-12,2.053236722946167,6.64704704284668,0.0,6.7768731117248535,6.621081829071045,6.64704704284668,0.0,34188350,1.01,185.1,14988.782,6.1,1.1307,6079.7,64.076432809127,4.27,5.42,81.39,11.5,18.68000030517578
2003-09-15,2.0879921913146973,6.759562969207764,0.0,6.785528182983398,6.64704704284668,6.759562969207764,0.0,26569590,1.01,185.1,14988.782,6.1,1.1304,6079.7,64.076432809127,4.27,5.43,81.39,11.5,19.280000686645508
2003-09-16,2.1013593673706055,6.80283784866333,0.0,6.811492919921875,6.7335968017578125,6.80283784866333,0.0,20604661,1.01,185.1,14988.782,6.1,1.1166,6079.7,64.076432809127,4.27,5.39,81.39,11.5,18.030000686645508
2003-09-17,2.1067054271698,6.82014799118042,0.0,6.854767799377441,6.811492919921875,6.82014799118042,0.0,32144756,1.01,185.1,14988.782,6.1,1.1239,6079.7,64.076432809127,4.27,5.41,81.39,11.5,18.149999618530273
2003-09-18,2.128093957901001,6.889388084411621,0.0,6.889388084411621,6.785528182983398,6.889388084411621,0.0,45522192,1.01,185.1,14988.782,6.1,1.124,6079.7,64.076432809127,4.27,5.32,81.39,11.5,17.56999969482422
2003-09-19,2.1013593673706055,6.80283784866333,0.0,6.915352821350098,6.785528182983398,6.80283784866333,0.0,55900435,1.01,185.1,14988.782,6.1,1.1346,6079.7,64.076432809127,4.27,5.26,81.39,11.5,17.540000915527344
2003-09-22,2.0559096336364746,6.655702114105225,0.0,6.750906944274902,6.621081829071045,6.655702114105225,0.0,70231043,1.01,185.1,14988.782,6.1,1.1468,6079.7,64.076432809127,4.27,5.28,81.39,11.5,19.649999618530273
2003-09-23,2.045215606689453,6.621081829071045,0.0,6.698976993560791,6.543187141418457,6.621081829071045,0.0,58419147,1.01,185.1,14988.782,6.1,1.1487,6079.7,64.076432809127,4.27,5.34,81.39,11.5,19.469999313354492
2003-09-24,2.0211539268493652,6.543187141418457,0.0,6.690321922302246,6.508566856384277,6.543187141418457,0.0,61765787,1.01,185.1,14988.782,6.1,1.1472,6079.7,64.076432809127,4.27,5.36,81.39,11.5,21.219999313354492
2003-09-25,2.0184807777404785,6.534532070159912,0.0,6.534532070159912,6.404706954956055,6.534532070159912,0.0,43645508,1.01,185.1,14988.782,6.1,1.1484,6079.7,64.076432809127,4.27,5.37,81.39,11.5,22.260000228881836
2003-09-26,1.9810525178909302,6.4133620262146,0.0,6.543187141418457,6.39605188369751,6.4133620262146,0.0,45560976,1.01,185.1,14988.782,6.1,1.1482,6079.7,64.076432809127,4.27,5.45,81.39,11.5,22.229999542236328
2003-09-29,1.9596644639968872,6.344121932983398,0.0,6.456636905670166,6.292191982269287,6.344121932983398,0.0,26248246,1.01,185.1,14988.782,6.1,1.1578,6079.7,64.076432809127,4.27,5.4,81.39,11.5,21.670000076293945
2003-09-30,1.946297287940979,6.300847053527832,0.0,6.404706954956055,6.1883320808410645,6.300847053527832,0.0,45340632,1.01,185.1,14988.782,6.1,1.165,6079.7,64.076432809127,4.27,5.51,81.39,11.5,22.719999313354492
2003-10-01,1.9676845073699951,6.370087146759033,0.0,6.387396812438965,6.292191982269287,6.370087146759033,0.0,34643355,1.01,184.9,15162.76,6.0,1.1708,6070.0,68.4692628229233,4.29,5.46,81.51,11.4,21.06999969482422
2003-10-02,1.9676845073699951,6.370087146759033,0.0,6.473947048187256,6.344121932983398,6.370087146759033,0.0,78897265,1.01,184.9,15162.76,6.0,1.1717,6070.0,68.4692628229233,4.29,5.36,81.51,11.4,20.799999237060547
2003-10-03,2.0291748046875,6.569151878356934,0.0,6.569151878356934,6.344121932983398,6.569151878356934,0.0,85470151,1.01,184.9,15162.76,6.0,1.1596,6070.0,68.4692628229233,4.29,5.18,81.51,11.4,19.5
2003-10-06,2.0131349563598633,6.517221927642822,0.0,6.543187141418457,6.465291976928711,6.517221927642822,0.0,92007710,1.01,184.9,15162.76,6.0,1.1706,6070.0,68.4692628229233,4.29,5.25,81.51,11.4,19.510000228881836
2003-10-07,2.0051140785217285,6.491257190704346,0.0,6.534532070159912,6.4133620262146,6.491257190704346,0.0,34673895,1.01,184.9,15162.76,6.0,1.1784,6070.0,68.4692628229233,4.29,5.13,81.51,11.4,19.40999984741211
2003-10-08,2.0371954441070557,6.595117092132568,0.0,6.612427234649658,6.4306721687316895,6.595117092132568,0.0,57078749,1.01,184.9,15162.76,6.0,1.1805,6070.0,68.4692628229233,4.29,5.1,81.51,11.4,19.18000030517578
2003-10-09,2.069277286529541,6.698976993560791,0.0,6.698976993560791,6.543187141418457,6.698976993560791,0.0,47504697,1.01,184.9,15162.76,6.0,1.1695,6070.0,68.4692628229233,4.29,5.02,81.51,11.4,18.81999969482422
2003-10-10,2.058582305908203,6.6643571853637695,0.0,6.750906944274902,6.621081829071045,6.6643571853637695,0.0,31783047,1.01,184.9,15162.76,6.0,1.1812,6070.0,68.4692628229233,4.29,5.02,81.51,11.4,18.450000762939453
2003-10-13,2.1013593673706055,6.80283784866333,0.0,6.811492919921875,6.673011779785156,6.80283784866333,0.0,31213370,1.01,184.9,15162.76,6.0,1.1812,6070.0,68.4692628229233,4.29,5.01,81.51,11.4,17.549999237060547
2003-10-14,2.1067054271698,6.82014799118042,0.0,6.828803062438965,6.7335968017578125,6.82014799118042,0.0,42039360,1.01,184.9,15162.76,6.0,1.1724,6070.0,68.4692628229233,4.29,4.88,81.51,11.4,17.3700008392334
2003-10-15,2.125419855117798,6.880733013153076,0.0,6.941318035125732,6.811492919921875,6.880733013153076,0.0,45365875,1.01,184.9,15162.76,6.0,1.1652,6070.0,68.4692628229233,4.29,4.74,81.51,11.4,17.690000534057617
2003-10-16,2.1174004077911377,6.854767799377441,0.0,6.924007892608643,6.811492919921875,6.854767799377441,0.0,33367921,1.01,184.9,15162.76,6.0,1.1665,6070.0,68.4692628229233,4.29,4.62,81.51,11.4,17.190000534057617
2003-10-17,2.109379291534424,6.828803062438965,0.0,6.906698226928711,6.7768731117248535,6.828803062438965,0.0,33395697,1.01,184.9,15162.76,6.0,1.163,6070.0,68.4692628229233,4.29,4.68,81.51,11.4,17.6200008392334
2003-10-20,2.1013593673706055,6.80283784866333,0.0,6.83745813369751,6.750906944274902,6.80283784866333,0.0,33261924,1.01,184.9,15162.76,6.0,1.1671,6070.0,68.4692628229233,4.29,4.68,81.51,11.4,17.040000915527344
2003-10-21,2.1147265434265137,6.846113204956055,0.0,6.889388084411621,6.794182777404785,6.846113204956055,0.0,45888689,1.01,184.9,15162.76,6.0,1.1676,6070.0,68.4692628229233,4.29,4.68,81.51,11.4,16.549999237060547
2003-10-22,2.071951389312744,6.707632064819336,0.0,6.854767799377441,6.707632064819336,6.707632064819336,0.0,115926674,1.01,184.9,15162.76,6.0,1.1805,6070.0,68.4692628229233,4.29,4.81,81.51,11.4,17.670000076293945
